Population,Process ID,Treatment,Image ID,Slide ID,Placenta ID,WP Area,LZ Area,LZ Perimiter,# FBs,Area FBS,Perimiter FBS,Total FBS Area,WPArea_sqmm,Lzarea_sqmm,FBSarea_sqmm,FBSperimeter_mm,FBStotal_sqmm,Notes,
BW,2432,2H,BW36,B2,P2,35797632,16488024,30694.9,10,9411,537.4,328077,15.2922517,7.043455081,0.004020249,0.35124183,0.140149942,,
BW,2432,2H,BW36,B2,P2,35797632,16488024,30694.9,10,38001,1065.071,328077,15.2922517,7.043455081,0.0162335,0.696124837,0.140149942,,
BW,2432,2H,BW36,B2,P2,35797632,16488024,30694.9,10,43767,1222.143,328077,15.2922517,7.043455081,0.018696655,0.798786275,0.140149942,,
BW,2432,2H,BW36,B2,P2,35797632,16488024,30694.9,10,43767,1222.143,328077,15.2922517,7.043455081,0.018696655,0.798786275,0.140149942,,
BW,2432,2H,BW36,B2,P2,35797632,16488024,30694.9,10,6579,335.746,328077,15.2922517,7.043455081,0.002810458,0.21944183,0.140149942,,
BW,2432,2H,BW36,B2,P2,35797632,16488024,30694.9,10,55158,1376.122,328077,15.2922517,7.043455081,0.023562732,0.899426144,0.140149942,,
BW,2432,2H,BW36,B2,P2,35797632,16488024,30694.9,10,38679,1288.606,328077,15.2922517,7.043455081,0.016523132,0.842226144,0.140149942,,
BW,2432,2H,BW36,B2,P2,35797632,16488024,30694.9,10,38505,1008.226,328077,15.2922517,7.043455081,0.016448802,0.658971242,0.140149942,,
BW,2432,2H,BW36,B2,P2,35797632,16488024,30694.9,10,17838,680.084,328077,15.2922517,7.043455081,0.007620146,0.444499346,0.140149942,,
BW,2432,2H,BW36,B2,P2,35797632,16488024,30694.9,10,36372,1313.174,328077,15.2922517,7.043455081,0.015537614,0.85828366,0.140149942,,
BW,2427,2H,BW32,B1,P3,41168984,16513048,34944.7,8,32144,1182.433,398860,17.58681874,7.054144987,0.013731471,0.772832026,0.170387458,,
BW,2427,2H,BW32,B1,P3,41168984,16513048,34944.7,8,22436,821.462,398860,17.58681874,7.054144987,0.009584348,0.536903268,0.170387458,,
BW,2427,2H,BW32,B1,P3,41168984,16513048,34944.7,8,36388,736.932,398860,17.58681874,7.054144987,0.015544449,0.481654902,0.170387458,,
BW,2427,2H,BW32,B1,P3,41168984,16513048,34944.7,8,8744,463.479,398860,17.58681874,7.054144987,0.003735315,0.302927451,0.170387458,,
BW,2427,2H,BW32,B1,P3,41168984,16513048,34944.7,8,29508,906.79,398860,17.58681874,7.054144987,0.012605408,0.592673203,0.170387458,,
BW,2427,2H,BW32,B1,P3,41168984,16513048,34944.7,8,15248,519.594,398860,17.58681874,7.054144987,0.006513734,0.339603922,0.170387458,,
BW,2427,2H,BW32,B1,P3,41168984,16513048,34944.7,8,117272,3009.767,398860,17.58681874,7.054144987,0.050096971,1.967167974,0.170387458,,
BW,2427,2H,BW32,B1,P3,41168984,16513048,34944.7,8,137120,2117.751,398860,17.58681874,7.054144987,0.058575761,1.38415098,0.170387458,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,139107,3098.411,709998,17.78917852,7.087899526,0.05942458,2.025105229,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,27849,1079.282,709998,17.78917852,7.087899526,0.011896706,0.705413072,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,40548,1346.866,709998,17.78917852,7.087899526,0.017321543,0.880304575,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,70641,2183.346,709998,17.78917852,7.087899526,0.030176855,1.427023529,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,41172,1073.346,709998,17.78917852,7.087899526,0.017588107,0.701533333,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,16179,799.794,709998,17.78917852,7.087899526,0.006911444,0.522741176,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,73653,1882.015,709998,17.78917852,7.087899526,0.03146354,1.230075163,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,12804,477.898,709998,17.78917852,7.087899526,0.005469691,0.312351634,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,161859,4132.599,709998,17.78917852,7.087899526,0.069143919,2.701045098,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,9486,411.764,709998,17.78917852,7.087899526,0.004052288,0.269126797,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,36486,782.223,709998,17.78917852,7.087899526,0.015586313,0.511256863,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,55350,1365.04,709998,17.78917852,7.087899526,0.023644752,0.892183007,0.303301294,,
BW,2418,2H,BW28,C1,P3,41642688,16592064,26090,13,24864,710.888,709998,17.78917852,7.087899526,0.010621556,0.46463268,0.303301294,,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,24489,863.148,589221,15.4375676,7.090270409,0.010461361,0.56414902,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,49854,1378.386,589221,15.4375676,7.090270409,0.021296937,0.900905882,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,13002,956.767,589221,15.4375676,7.090270409,0.005554274,0.625337908,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,19371,886.178,589221,15.4375676,7.090270409,0.008275022,0.579201307,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,71334,1534.831,589221,15.4375676,7.090270409,0.030472895,1.003157516,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,40359,1244.645,589221,15.4375676,7.090270409,0.017240805,0.813493464,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,11508,553.416,589221,15.4375676,7.090270409,0.004916058,0.361709804,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,39456,1108.37,589221,15.4375676,7.090270409,0.016855056,0.724424837,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,35376,907.932,589221,15.4375676,7.090270409,0.015112136,0.593419608,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,31050,1001.063,589221,15.4375676,7.090270409,0.013264129,0.654289542,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,49338,1406.002,589221,15.4375676,7.090270409,0.021076509,0.918955556,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,24519,1106.993,589221,15.4375676,7.090270409,0.010474177,0.723524837,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,122463,2093.413,589221,15.4375676,7.090270409,0.052314494,1.368243791,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,32661,1417.578,589221,15.4375676,7.090270409,0.013952326,0.926521569,0.251707036,Image not in focus,
BW,2125,1N,BW26,C1,P3,36137802,16597614,28234.3,15,24441,871.726,589221,15.4375676,7.090270409,0.010440856,0.569755556,0.251707036,Image not in focus,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,12272,576.412,380348,14.48004101,7.128991414,0.005242428,0.376739869,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,3228,258.97,380348,14.48004101,7.128991414,0.001378957,0.169261438,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,8500,576.724,380348,14.48004101,7.128991414,0.003631082,0.376943791,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,43044,1883.509,380348,14.48004101,7.128991414,0.0183878,1.231051634,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,10276,418.63,380348,14.48004101,7.128991414,0.004389765,0.273614379,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,11984,456.928,380348,14.48004101,7.128991414,0.005119399,0.298645752,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,7716,372.476,380348,14.48004101,7.128991414,0.003296168,0.243448366,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,8420,406.685,380348,14.48004101,7.128991414,0.003596907,0.26580719,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,11612,432.75,380348,14.48004101,7.128991414,0.004960485,0.282843137,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,57212,1792.095,380348,14.48004101,7.128991414,0.024440173,1.171303922,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,41228,1627.33,380348,14.48004101,7.128991414,0.01761203,1.063614379,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,11988,800.772,380348,14.48004101,7.128991414,0.005121107,0.523380392,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,18848,818.062,380348,14.48004101,7.128991414,0.008051604,0.534681046,0.162479388,,
BW,2080,1N,BW2,C1,P1,33896328,16688256,30868.523,14,134020,2816.718,380348,14.48004101,7.128991414,0.057251484,1.840992157,0.162479388,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,28944,795.022,663975,18.88026742,7.178228032,0.012364475,0.519622222,0.283640907,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,44316,1078.529,663975,18.88026742,7.178228032,0.01893118,0.704920915,0.283640907,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,15696,780.838,663975,18.88026742,7.178228032,0.006705113,0.510351634,0.283640907,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,31839,775.814,663975,18.88026742,7.178228032,0.013601179,0.507067974,0.283640907,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,46389,1955.334,663975,18.88026742,7.178228032,0.019816737,1.277996078,0.283640907,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,36069,1426.352,663975,18.88026742,7.178228032,0.015408176,0.932256209,0.283640907,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,78369,2970.584,663975,18.88026742,7.178228032,0.033478149,1.94155817,0.283640907,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,39555,1712.027,663975,18.88026742,7.178228032,0.016897347,1.118971895,0.283640907,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,102894,2390.796,663975,18.88026742,7.178228032,0.043954889,1.562611765,0.283640907,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,70125,1347.165,663975,18.88026742,7.178228032,0.029956427,0.8805,0.283640907,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,84426,1811.259,663975,18.88026742,7.178228032,0.036065616,1.183829412,0.283640907,,
ME,2394,2H,ME243,B2,P3,44196818,16803514,35735.621,12,85353,2262.749,663975,18.88026742,7.178228032,0.036461617,1.478920915,0.283640907,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,110014,4271.32,466626,16.59443804,7.241501986,0.046996454,2.791712418,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,12360,670.268,466626,16.59443804,7.241501986,0.005280021,0.43808366,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,48606,1799.341,466626,16.59443804,7.241501986,0.020763809,1.176039869,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,71628,2182.484,466626,16.59443804,7.241501986,0.030598488,1.426460131,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,55094,2005.03,466626,16.59443804,7.241501986,0.023535392,1.310477124,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,20310,882.82,466626,16.59443804,7.241501986,0.00867615,0.577006536,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,17050,1427.337,466626,16.59443804,7.241501986,0.007283523,0.9329,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,23796,824.608,466626,16.59443804,7.241501986,0.010165321,0.538959477,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,48850,1484.872,466626,16.59443804,7.241501986,0.020868042,0.970504575,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,15264,715.806,466626,16.59443804,7.241501986,0.006520569,0.467847059,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,12636,868.543,466626,16.59443804,7.241501986,0.005397924,0.567675163,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,22488,1157.633,466626,16.59443804,7.241501986,0.009606562,0.756622876,0.199336153,,
ME,2070,1N,ME40,A1,P3,38845920,16951632,38642.3,13,8530,846.111,466626,16.59443804,7.241501986,0.003643898,0.553013725,0.199336153,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,28936,1000.189,573660,17.45951728,7.273575121,0.012361058,0.653718301,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,29836,1260.538,573660,17.45951728,7.273575121,0.012745525,0.823881046,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,11460,673.151,573660,17.45951728,7.273575121,0.004895553,0.439967974,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,18958,835.565,573660,17.45951728,7.273575121,0.008098595,0.546120915,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,18614,800.438,573660,17.45951728,7.273575121,0.007951643,0.523162092,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,18418,900.388,573660,17.45951728,7.273575121,0.007867914,0.588488889,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,31536,1257.46,573660,17.45951728,7.273575121,0.013471742,0.821869281,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,63894,2197.238,573660,17.45951728,7.273575121,0.02729463,1.436103268,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,77222,2006.25,573660,17.45951728,7.273575121,0.032988167,1.31127451,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,8572,745.574,573660,17.45951728,7.273575121,0.003661839,0.487303268,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,64904,1878.72,573660,17.45951728,7.273575121,0.027726088,1.227921569,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,17092,568.751,573660,17.45951728,7.273575121,0.007301465,0.37173268,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,48494,1851.839,573660,17.45951728,7.273575121,0.020715964,1.210352288,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,49026,1587.669,573660,17.45951728,7.273575121,0.020943227,1.037692157,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,20732,1351.828,573660,17.45951728,7.273575121,0.008856423,0.883547712,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,48568,1424.843,573660,17.45951728,7.273575121,0.020747576,0.931269935,0.245059592,,
ME,2392,2H,ME243,B2,P1,40870984,17026712,37246.612,17,17398,813.743,573660,17.45951728,7.273575121,0.007432184,0.53185817,0.245059592,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,129604,3218.212,1288796,19.88856935,7.391498142,0.055365031,2.103406536,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,9736,403.034,1288796,19.88856935,7.391498142,0.004159084,0.263420915,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,45300,980.772,1288796,19.88856935,7.391498142,0.019351531,0.641027451,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,88080,2806.866,1288796,19.88856935,7.391498142,0.037626554,1.834552941,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,50000,1226.458,1288796,19.88856935,7.391498142,0.021359306,0.801606536,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,233028,3479.672,1288796,19.88856935,7.391498142,0.099546328,2.274295425,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,98064,1249.628,1288796,19.88856935,7.391498142,0.04189158,0.816750327,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,173772,2653.066,1288796,19.88856935,7.391498142,0.074232987,1.734030065,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,239436,3992.128,1288796,19.88856935,7.391498142,0.102283737,2.609233987,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,146960,1810.314,1288796,19.88856935,7.391498142,0.062779273,1.183211765,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,42548,1181.077,1288796,19.88856935,7.391498142,0.018175915,0.771945752,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,20828,634.226,1288796,19.88856935,7.391498142,0.008897433,0.414526797,0.550555769,,
BW,2422,2H,BW32,A1,P1,46557152,17302758,31409.7,13,11440,712.484,1288796,19.88856935,7.391498142,0.004887009,0.465675817,0.550555769,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,29828,1702.603,893416,18.17152377,7.430618993,0.012742108,1.112812418,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,40714,1279.657,893416,18.17152377,7.430618993,0.017392456,0.836377124,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,49188,2297.585,893416,18.17152377,7.430618993,0.021012431,1.501689542,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,274864,5023.291,893416,18.17152377,7.430618993,0.117418087,3.283196732,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,36896,1175.591,893416,18.17152377,7.430618993,0.015761459,0.768360131,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,37252,848.12,893416,18.17152377,7.430618993,0.015913538,0.554326797,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,43050,1253.211,893416,18.17152377,7.430618993,0.018390363,0.819092157,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,23928,759.794,893416,18.17152377,7.430618993,0.01022171,0.496597386,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,59696,1844.731,893416,18.17152377,7.430618993,0.025501303,1.205706536,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,15186,893.075,893416,18.17152377,7.430618993,0.006487248,0.58370915,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,23764,807.411,893416,18.17152377,7.430618993,0.010151651,0.527719608,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,19260,758.034,893416,18.17152377,7.430618993,0.008227605,0.495447059,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,19220,608.398,893416,18.17152377,7.430618993,0.008210517,0.397645752,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,23800,698.603,893416,18.17152377,7.430618993,0.01016703,0.456603268,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,111452,1608.547,893416,18.17152377,7.430618993,0.047610748,1.051337908,0.381654919,,
BW,2431,2H,BW36,B2,P1,42537720,17394336,30165.2,16,85318,1532.153,893416,18.17152377,7.430618993,0.036446666,1.00140719,0.381654919,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,62388,2190.827,712089,18.19945918,7.435041223,0.026651288,1.431913072,0.304194541,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,14889,786.292,712089,18.19945918,7.435041223,0.006360374,0.51391634,0.304194541,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,9855,719.906,712089,18.19945918,7.435041223,0.004209919,0.470526797,0.304194541,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,43785,1224.821,712089,18.19945918,7.435041223,0.018704344,0.800536601,0.304194541,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,160563,2432.075,712089,18.19945918,7.435041223,0.068590286,1.589591503,0.304194541,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,133710,3570.972,712089,18.19945918,7.435041223,0.057119057,2.333968627,0.304194541,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,89526,2200.072,712089,18.19945918,7.435041223,0.038244265,1.437955556,0.304194541,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,13842,796.236,712089,18.19945918,7.435041223,0.00591311,0.520415686,0.304194541,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,49923,1622.507,712089,18.19945918,7.435041223,0.021326413,1.060462092,0.304194541,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,20886,961.156,712089,18.19945918,7.435041223,0.008922209,0.628206536,0.304194541,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,101937,3131.624,712089,18.19945918,7.435041223,0.043546072,2.046813072,0.304194541,,
BW,2425,2H,BW32,B1,P1,42603114,17404688,34430.5,12,10785,440.733,712089,18.19945918,7.435041223,0.004607202,0.288060784,0.304194541,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,24056,992.447,1082546,18.4361989,7.533867316,0.010276389,0.64865817,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,51100,2080.268,1082546,18.4361989,7.533867316,0.021829211,1.359652288,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,10166,510.968,1082546,18.4361989,7.533867316,0.004342774,0.333966013,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,35826,1595.057,1082546,18.4361989,7.533867316,0.01530437,1.042520915,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,29556,1457.725,1082546,18.4361989,7.533867316,0.012625913,0.952761438,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,60628,1910.772,1082546,18.4361989,7.533867316,0.02589944,1.248870588,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,86768,2777.711,1082546,18.4361989,7.533867316,0.037066086,1.815497386,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,95176,2429.642,1082546,18.4361989,7.533867316,0.040657867,1.588001307,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,14200,759.061,1082546,18.4361989,7.533867316,0.006066043,0.496118301,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,59678,1157.566,1082546,18.4361989,7.533867316,0.025493614,0.756579085,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,34972,1140.813,1082546,18.4361989,7.533867316,0.014939553,0.745629412,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,36442,1264.786,1082546,18.4361989,7.533867316,0.015567517,0.826657516,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,31982,1489.615,1082546,18.4361989,7.533867316,0.013662267,0.973604575,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,61846,2437.374,1082546,18.4361989,7.533867316,0.026419753,1.593054902,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,124586,2492.744,1082546,18.4361989,7.533867316,0.053221411,1.629244444,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,92926,2646.644,1082546,18.4361989,7.533867316,0.039696698,1.72983268,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,74750,2487.89,1082546,18.4361989,7.533867316,0.031932163,1.626071895,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,108642,2442.547,1082546,18.4361989,7.533867316,0.046410355,1.596435948,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,29776,669.419,1082546,18.4361989,7.533867316,0.012719894,0.437528758,0.462448631,,
ME,2393,2H,ME243,B2,P2,43157298,17636030,39425.495,20,19470,886.918,1082546,18.4361989,7.533867316,0.008317314,0.579684967,0.462448631,,
BW,2181,1N,BW45,A1,P3,39255240,17669436,28842.6,11,130414,2541.267,454094,16.76929386,7.548137896,0.055711051,1.660958824,0.193982656,,
BW,2181,1N,BW45,A1,P3,39255240,17669436,28842.6,11,37922,1513.7,454094,16.76929386,7.548137896,0.016199752,0.989346405,0.193982656,,
BW,2181,1N,BW45,A1,P3,39255240,17669436,28842.6,11,18440,1040.714,454094,16.76929386,7.548137896,0.007877312,0.680205229,0.193982656,,
BW,2181,1N,BW45,A1,P3,39255240,17669436,28842.6,11,18260,702.084,454094,16.76929386,7.548137896,0.007800419,0.458878431,0.193982656,,
BW,2181,1N,BW45,A1,P3,39255240,17669436,28842.6,11,26252,939.445,454094,16.76929386,7.548137896,0.01121449,0.61401634,0.193982656,,
BW,2181,1N,BW45,A1,P3,39255240,17669436,28842.6,11,19924,1508.087,454094,16.76929386,7.548137896,0.008511256,0.985677778,0.193982656,,
BW,2181,1N,BW45,A1,P3,39255240,17669436,28842.6,11,32176,781.503,454094,16.76929386,7.548137896,0.013745141,0.510786275,0.193982656,,
BW,2181,1N,BW45,A1,P3,39255240,17669436,28842.6,11,108138,2575.913,454094,16.76929386,7.548137896,0.046195053,1.683603268,0.193982656,,
BW,2181,1N,BW45,A1,P3,39255240,17669436,28842.6,11,3934,301.41,454094,16.76929386,7.548137896,0.00168055,0.197,0.193982656,,
BW,2181,1N,BW45,A1,P3,39255240,17669436,28842.6,11,15244,644.981,454094,16.76929386,7.548137896,0.006512025,0.421556209,0.193982656,,
BW,2181,1N,BW45,A1,P3,39255240,17669436,28842.6,11,43390,1505.539,454094,16.76929386,7.548137896,0.018535606,0.984012418,0.193982656,,
BW,2170,1N,BW41,C1,P1,37430316,17715726,33415.5,10,46620,1535.936,450517,15.98971165,7.567912341,0.019915417,1.003879739,0.192454611,,
BW,2170,1N,BW41,C1,P1,37430316,17715726,33415.5,10,156345,3012.104,450517,15.98971165,7.567912341,0.066788415,1.968695425,0.192454611,,
BW,2170,1N,BW41,C1,P1,37430316,17715726,33415.5,10,69510,1810.842,450517,15.98971165,7.567912341,0.029693708,1.183556863,0.192454611,,
BW,2170,1N,BW41,C1,P1,37430316,17715726,33415.5,10,27303,752.239,450517,15.98971165,7.567912341,0.011663463,0.491659477,0.192454611,,
BW,2170,1N,BW41,C1,P1,37430316,17715726,33415.5,10,14379,507.441,450517,15.98971165,7.567912341,0.006142509,0.331660784,0.192454611,,
