Population,Treatment,ImageID,SlideID,PlacentaID,Image_Replicate,Blood_Space_Type,NBS,Pm_BS,Area_BS,Counter,Space #,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,62.781,91.03,KK,12,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,77.697,149.646,KK,13,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,63.887,109.829,KK,14,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,98.7,241.946,KK,15,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,80.478,160.724,KK,16,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,78.418,212.202,KK,17,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,37.305,54.386,KK,18,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,95.5,176.033,KK,19,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,107.4,237.504,KK,20,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,17.456,20.861,KK,21,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,58.575,81.116,KK,22,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,21.446,19.539,KK,23,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,34.877,60.652,KK,24,,\
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,29.534,37.676,KK,25,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,21.682,24.192,KK,26,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,40.062,46.56,KK,27,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,99.796,174.42,KK,28,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,184.627,487.62,KK,29,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,19.362,19.935,KK,30,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,22.296,15.361,KK,31,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,20.413,19.168,KK,32,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,19.507,11.131,KK,33,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,40.898,44.392,KK,34,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,52.75,122.678,KK,35,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,142.396,253.103,KK,36,,
Highlander,Normoxic,ME38,A1,P1,a,Fetal,,78.873,222.328,KK,37,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,14.497,11.21,KK,1,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,17.082,13.378,KK,2,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,56.916,79.45,KK,3,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,21.444,16.736,KK,4,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,92.857,121.224,KK,5,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,17.296,8.751,KK,6,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,17.233,13.061,KK,7,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,7.105,3.226,KK,8,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,15.702,10.338,KK,9,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,57.067,66.468,KK,10,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,36.329,41.695,KK,11,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,13.616,10.073,KK,12,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,21.014,9.465,KK,13,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,22.545,10.576,KK,14,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,9.096,4.098,KK,15,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,76.392,52.694,KK,16,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,12.696,7.958,KK,17,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,54.307,79.503,KK,18,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,136.704,228.541,KK,19,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,17.519,13.563,KK,20,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,20.167,15.731,KK,21,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,8.311,4.653,KK,22,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,14.378,12.717,KK,23,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,31.342,41.536,KK,24,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,22.38,23.425,KK,25,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,23.609,16.102,KK,26,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,16.067,12.03,KK,27,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,26.099,21.918,KK,28,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,200.059,403.067,KK,29,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,39.265,36.989,KK,30,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,10.206,6.187,KK,31,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,10.302,6.107,KK,32,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,24.283,20.57,KK,33,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,16.51,6.16,KK,34,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,11.031,5.632,KK,35,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,5.401,1.851,KK,36,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,22.18,10.179,KK,37,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,59.619,74.136,KK,38,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,17.598,14.224,KK,39,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,59.176,90.872,KK,40,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,28.921,20.861,KK,41,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,18.36,10.814,KK,42,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,8.922,5.235,KK,43,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,8.827,3.966,KK,44,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,31.365,19.406,KK,45,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,27.137,33.869,KK,46,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,16.606,12.797,KK,47,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,30.031,20.966,KK,48,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,33.372,29.559,KK,49,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,72.214,84.606,KK,50,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,31.286,20.676,KK,51,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,25.83,22.685,KK,52,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,44.633,73.713,KK,53,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,112.031,127.966,KK,54,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,17.351,11.131,KK,55,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,18.977,13.14,KK,56,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,55.933,87.778,KK,57,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,122.136,294.401,KK,58,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,41.437,52.931,KK,59,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,52.103,64.062,KK,60,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,141.582,336.678,KK,61,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,76.892,71.069,KK,62,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,37.344,44.973,KK,63,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,8.121,3.649,KK,64,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,7.066,2.908,KK,65,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,14.267,6.213,KK,66,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,27.939,12.797,KK,67,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,13.656,8.223,KK,68,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,57.859,95.208,KK,69,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,33.451,29.057,KK,70,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,9.001,4.838,KK,71,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,14.346,5.103,KK,72,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,48.319,97.852,KK,73,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,45.783,65.755,KK,74,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,13.846,8.566,KK,75,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,12.562,7.377,KK,76,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,11.277,6.927,KK,77,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,8.097,2.538,KK,78,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,95.3,219.102,KK,79,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,48.414,51.662,KK,80,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,12.45,7.297,KK,81,,
Highlander,Normoxic,ME38,A1,P1,a,Maternal,,10.801,5.975,KK,82,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,138.886,352.383,KK,1,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,227.272,805.711,KK,2,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,89.323,227.537,KK,3,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,37.539,56.421,KK,4,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,9.271,4.812,KK,5,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,14.256,10.311,KK,6,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,29.185,39.474,KK,7,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,47.633,110.675,KK,8,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,109.503,350.426,KK,9,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,49.153,115.857,KK,10,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,71.398,150.069,KK,11,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,386.462,1535.303,KK,12,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,44.274,66.336,KK,13,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,44.082,81.671,KK,14,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,36.592,48.516,KK,15,,
Highlander,Normoxic,ME39,B1,P1,a,Fetal,,21.412,17.027,KK,16,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,28.596,24.721,KK,1,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,42.826,107.291,KK,2,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,16.234,9.227,KK,3,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,53.072,59.911,KK,4,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,49.422,76.938,KK,5,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,24.434,26.889,KK,6,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,60.44,136.268,KK,7,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,52.001,102.267,KK,8,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,37.511,90.713,KK,9,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,28.415,28.898,KK,10,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,192.296,441.986,KK,11,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,192.296,441.986,KK,12,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,36.805,66.944,KK,13,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,51.725,90.607,KK,14,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,77.45,85.637,KK,15,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,40.842,55.787,KK,16,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,13.061,10.761,KK,17,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,47.083,100.364,KK,18,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,26.48,32.362,KK,19,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,40.103,30.59,KK,20,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,10.436,5.975,KK,21,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,37.623,70.091,KK,22,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,20.692,15.758,KK,23,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,67.257,210.298,KK,24,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,69.29,134.893,KK,25,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,86.506,184.361,KK,26,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,112.399,349.712,KK,27,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,50.77,62.529,KK,28,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,84.759,327.503,KK,29,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,20.183,8.275,KK,30,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,128.974,309.075,KK,31,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,81.238,71.915,KK,32,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,65.243,64.856,KK,33,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,103.24,194.646,KK,34,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,215.436,373.138,KK,35,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,29.437,32.626,KK,36,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,29.89,11.29,KK,37,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,15.972,10.919,KK,38,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,15.948,10.734,KK,39,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,70.042,145.628,KK,40,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,40.494,66.812,KK,41,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,62.158,97.429,KK,42,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,31.92,34.715,KK,43,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,97.012,177.17,KK,44,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,204.956,621.059,KK,45,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,39.85,76.647,KK,46,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,44.745,91.03,KK,47,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,29.358,24.826,KK,48,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,24.821,17.106,KK,49,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,46.466,28.131,KK,50,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,19.421,13.431,KK,51,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,20.143,12.664,KK,52,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,100.097,208.209,KK,53,,
Highlander,Normoxic,ME39,B1,P1,a,Maternal,,10.016,4.098,KK,54,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,1,93.041,84.526,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,2,189.767,465.067,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,3,108.309,310.82,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,4,37.175,41.88,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,5,77.233,156.785,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,6,40.782,67.632,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,7,50.674,84.685,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,8,91.883,166.065,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,9,88.489,100.231,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,10,131.993,269.522,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,11,64.92,63.692,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,12,45.607,78.789,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,13,49.803,45.661,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,14,73.452,110.781,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,15,641.913,2803.86,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Fetal,16,204.801,418.084,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,1,34.522,67.764,KJ,18,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,2,75.64,252.31,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,3,25.045,25.963,KJ,20,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,4,37.662,73.951,KJ,20,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,5,62.841,69.853,KJ,19,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,6,64.047,92.881,KJ,21,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,7,37.899,70.699,KJ,18,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,8,45.379,50.367,KJ,20,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,9,33.625,38.76,KJ,17,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,10,73.238,153.824,KJ,20,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,11,50.806,110.04,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,12,42.731,104.012,KJ,23,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,13,321.879,1390.522,KJ,18,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,14,69.554,257.386,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,15,82.751,337.312,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,16,115.475,304.025,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,17,702.233,3222.183,KJ,17,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,18,93.405,254.187,KJ,20,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,19,153.438,712.909,KJ,20,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,20,153.97,639.619,KJ,20,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,21,39.311,93.807,KJ,24,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,22,18.82,18.587,KJ,24,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,23,37.623,72.285,KJ,22,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,24,49.978,113.927,KJ,22,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,25,34.236,63.904,KJ,22,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,26,49.399,127.437,KJ,22,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,27,48.683,112.578,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,28,200.617,777.791,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,29,26.576,53.592,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,30,86.435,243.109,KJ,,,
Highlander,Normoxic,ME40,A1,P1,a,Maternal,31,52.225,175.716,KJ,,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,129.63,354.339,KK,1,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,150.601,447.141,KK,2,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,79.327,129.764,KK,3,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,43.483,81.909,KK,4,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,15.503,15.573,KK,5,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,32.014,42.673,KK,6,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,29.291,27.603,KK,7,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,52.832,127.014,KK,8,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,11.703,7.271,KK,9,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,35.761,52.614,KK,10,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,192.518,980.184,KK,11,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,16.605,13.378,KK,12,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,49.22,64.644,KK,13,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,61.245,117.496,KK,14,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,41.138,106.233,KK,15,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,109.24,294.692,KK,16,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,39.211,50.631,KK,17,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,39.126,32.177,KK,18,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,31.256,27.021,KK,19,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,90.365,226.109,KK,20,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,23.166,33.234,KK,21,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,79.353,228.198,KK,22,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,16.151,15.414,KK,23,,
Highlander,Hypoxic,ME45,C1,P1,a,Fetal,,6.684,2.829,KK,24,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,141.727,439.024,KK,1,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,233.677,1111.323,KK,2,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,31.325,41.906,KK,3,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,42.182,95.208,KK,4,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,47.813,140.075,KK,5,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,13.442,11.792,KK,6,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,50.572,100.496,KK,7,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,189.323,575.61,KK,8,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,37.971,87.355,KK,9,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,37.82,73.686,KK,10,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,36.591,61.128,KK,11,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,30.097,33.895,KK,12,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,59.534,128.363,KK,13,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,296.446,1176.628,KK,14,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,58.916,186.344,KK,15,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,359.183,1663.058,KK,16,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,31.04,28.925,KK,17,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,91.565,263.679,KK,18,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,1124.04,6004.548,KK,19,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,75.094,253.05,KK,20,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,20.262,16.868,KK,21,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,15.456,10.285,KK,22,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,146.451,650.089,KK,23,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,8.367,4.944,KK,24,,
Highlander,Hypoxic,ME45,C1,P1,a,Maternal,,36.289,31.066,KK,25,,
